name	value
CYP46A1	0.07679162233629164
ZZZ3	0.22498418728832154
SLC18A1	0
USP2	0.2750294526735627
CASR	0.008360119579437508
TUBG2	0.11476023699077953
RPL26L1	0.42573212835144847
FLT4	0.05155762811348189
NSUN2	0.29626463387163215
FBXO42	0.20197094118153097
MFAP3	0.20197094118153097
MRI1	0.21346406756375347
METTL1	0.1812945884579705
HOXC8	0
AGA	0.27578889348048713
PI4K2B	0.3145711954658985
BOD1L1	0.29414361841588554
MAT2B	0.3554017707588407
TLL1	0
EDC4	0.008360119579437508
TRIO	0.2363588600870325
VCAN	0.12995874267569044
CLEC16A	0.22958452280898314
MSR1	0.10472474845288068
CDH1	0.34940453470258603
MTREX	0.29197004151114575
DNAH5	0.19465713458828465
ZFYVE16	0.24153697835575869
RIPOR1	0.19174919319041298
C6	0.5082403122840898
RAI14	0.2653629990855199
SOX30	0
PNKP	0.2474768688686382
BEST2	0
PHLPP2	0.1375909338844181
SPDL1	0.11476023699077953
STAU2	0.354942929964012
SLC66A1	0.19929921590108504
CTNS	0.1812945884579705
RTN4R	0.11709943869031024
PHF23	0.23334430686775906
CDH10	0
INPP4A	0.12587824577238527
RAB27B	0.041226305010974906
PSMA4	0.4746426371076664
MYO16	0.161443563097702
LSG1	0.2194131174631875
PARP3	0.19747175677558826
TNC	0
THAP3	0.2172292320773852
RIPOR3	0.09339095883610773
TDP1	0.1393995518831622
AIFM2	0.2887684136485262
SPATA7	0.1479222569869251
MED17	0.1338578230401582
RETSAT	0.34137049306469314
CAPG	0.06507893422425881
AP2S1	0.5122855937938905
USH2A	0.23148455808047302
ZPBP	0
TG	0.02951361689894207
ADAM28	0.046543985545038614
BARX2	0.015992310788165164
DCUN1D1	0.3455648314703636
JADE2	0.11937787498023379
ZIC2	0
LCP2	0.08381255765491706
TRIT1	0.19369849263913716
ADRB1	0.015992310788165164
GUCA2B	0.10988593498422011
CUL7	0.08037231808527803
CTNNA1	0.36749500118253814
PHKA2	0.3290933903009972
CNTLN	0.32658708078704457
EPHA3	0
HSPA5	0.5032109566823996
DSG2	0.26621049229929644
GEMIN8	0.23456258846951222
OFD1	0.22565633513870326
GPM6B	0.05630012714218376
MAGEC2	0
PREX2	0.06079931154812647
WDR37	0.161443563097702
YTHDC2	0.2887684136485262
CTPS2	0.19465713458828465
ATP6V1H	0.2678813021545961
POLR2B	0.2867897989586017
FAM214A	0.3126055139841453
ARAP2	0.12159862309625294
TPR	0.33272348896047566
CP	0.6376534536833209
KATNIP	0.06079931154812647
DTNBP1	0.17673694695872125
XK	0.05630012714218376
ANO2	0
C12orf4	0.12995874267569044
SCML1	0.3484189640499267
WWC3	0.18348757431224183
ARHGAP6	0
FAM184B	0.10988593498422011
MAP4	0.35386287400173244
GOPC	0.3235695642777839
ROS1	0.015992310788165164
USP28	0.21191155154332145
HDAC9	0.041226305010974906
TSPAN17	0.2103310607609685
NOP16	0.33715350149815504
CC2D2A	0.08712294543879863
RRM2B	0.26621049229929644
ZNF800	0.2719241774123492
TNFRSF17	0.046543985545038614
SNX29	0.14117162963340452
LMO3	0
MRPS10	0.36355362384092593
GUCA1A	0
RSF1	0.32805778364023963
VPS13D	0.2699260302966059
CELF2	0.17068524653234657
FAM120A	0.45074347415863225
R3HDM1	0.23334430686775906
COL9A2	0
KITLG	0.02951361689894207
ERCC8	0.2062505638576633
ADAMTS6	0.015992310788165164
H6PD	0.43513103755401866
VAMP3	0.3193009052745938
PER3	0.2819916962099649
UTS2	0
TNFRSF9	0
EPN3	0
LTBP1	0.2201291611559766
RCN1	0.34418888380112667
ELN	0.1338578230401582
RFC2	0.24153697835575869
ARID1B	0.33715350149815504
CLPTM1L	0.4008168492765008
NEDD4L	0.33620930653335374
FOXP3	0.06915943112756398
PPP1R3F	0.10472474845288068
HEXB	0.36933616040415956
PTCD2	0.1778987502384367
NEXMIF	0.008360119579437508
JKAMP	0.325091297751748
DKK3	0.023013246106790595
ARHGEF5	0.1812945884579705
NFE2L3	0
MCUR1	0.39252941655869944
LIMA1	0.25352856929501283
LETMD1	0.2691138498156244
SLC4A8	0.008360119579437508
LAMC3	0.05630012714218376
PTGER3	0
TNIP3	0
MAPK9	0.24209390000609696
COL23A1	0
BCAR1	0.2711303723090949
FAM160A2	0.25497843478850424
HERPUD1	0.44317206131485426
HOMER3	0.03556531732531673
RAD51	0.008360119579437508
POLQ	0.015992310788165164
PIK3CB	0.2573428600296207
CYBA	0.2754099949852273
THOC3	0.1338578230401582
HEBP2	0.5642221570490641
MPHOSPH9	0.2649361619159379
PLEKHA5	0.30931423827469606
PRSS8	0.228941920189418
SIKE1	0.3404708455344896
RRP12	0.18562706733652173
FNIP2	0.39851448966302516
MSMO1	0.5402256757951736
TTC17	0.3344837125495729
ALX4	0
FSTL4	0
FOXN3	0.38978968966434224
METTL24	0
AKR7A2	0.40813792726702064
MRTO4	0.2618886888744504
NNAT	0
USE1	0.359426778262693
MCF2L2	0
NRIP2	0
LAMA3	0.06079931154812647
AP5M1	0.3037220195970762
ANAPC4	0.16552406000100717
KCNQ1	0
TRAPPC3	0.3561612115657652
THRAP3	0.3819229289590796
PHPT1	0.46652116564408025
ENTPD2	0.05155762811348189
LY75	0.023013246106790595
ARID4B	0.29165508653986566
OPN3	0.2794904918885324
SDCCAG8	0.3009283164108366
PTPRN	0.023013246106790595
HHAT	0.08381255765491706
KIF1B	0.30427023928952485
FOXC1	0.05630012714218376
TBC1D22A	0.1812945884579705
SYNE2	0.29197004151114575
PLEKHH1	0.015992310788165164
ATP9A	0.2164890178511668
SPO11	0
CBLN4	0.07305851149203173
CHRDL2	0.4175633767945655
FAM168A	0.2474768688686382
RELT	0.015992310788165164
GALC	0.16418487574019508
NOP58	0.33696547384789066
SZRD1	0.3576606474845713
KCNH2	0.008360119579437508
CUL1	0.3261623106336463
FAM114A2	0.2699260302966059
CYFIP2	0.2871226830972601
TAB2	0.32112361741095313
GINM1	0.320897838997338
EIF2AK2	0.27271086309144793
USP36	0.23148455808047302
KMT2C	0.3195308264160958
MCOLN3	0.008360119579437508
CCDC85A	0
PUM2	0.3424380299567652
MRPL43	0.40036118661407555
ITIH4	0.39851448966302516
ITIH1	0.5867991154438514
HPF1	0.34137049306469314
ZFR	0.31110179375316604
ZNF280C	0.09031292844706854
NPFFR2	0
PHF21B	0
TRAF1	0.05155762811348189
RC3H2	0.2474768688686382
IL17RB	0.22698537367453034
TRAF3IP2	0.151112239995195
GYG2	0.2573428600296207
DCBLD2	0.26099817497941513
SERPINB3	0
SOAT1	0.26144456202556143
PKP2	0.3197601464558886
MSH4	0
F7	0.42116810072210514
GDI2	0.4376754316566495
PRDM1	0.06507893422425881
ATG5	0.2819916962099649
TMCC3	0.041226305010974906
PITHD1	0.31553776023546415
MTA3	0.2276424169359599
USP13	0.16814260864129155
ATP11B	0.24209390000609696
LAMC2	0
CDK14	0.22293627640115057
SEC61A1	0.4007259059140151
PPP1R12A	0.2913389965932641
RASGRF1	0
CAMK2B	0.13574423693336776
CROCC	0.07305851149203173
POLR3E	0.228941920189418
ATP2B4	0.23811908367612966
ZC3H11A	0.015992310788165164
RIOK2	0.21269124436832795
YIPF1	0.2657877692389181
NDC1	0.17673694695872125
DGKG	0
FLYWCH1	0.15266475601562698
UNKL	0.149531749212842
TBXAS1	0.18562706733652173
PARP12	0.21498958193236065
ALDH18A1	0.2805711815165667
TARBP1	0.16814260864129155
GATB	0.2578081919711452
MXD1	0.15266475601562698
CDK17	0.2194131174631875
DNAJC25	0.3796385585714465
SLC2A3	0.11235693966160837
PSD	0.07305851149203173
CTDP1	0.14628267905834316
YBX3	0.2711303723090949
STYK1	0
WNK1	0.3678928017068034
CCAR1	0.31767435785413356
OGFR	0.32950423351233454
GNA15	0.008360119579437508
CREB3L3	0.3885440138378001
PIGV	0.24319724619250588
PTPRU	0.14117162963340452
SNRNP40	0.2805711815165667
RIMBP2	0
COL11A1	0
QSER1	0.2045636875373934
MPC1	0.5386724973332976
ACAA1	0.5855578725442709
BCAT1	0.02951361689894207
HDAC7	0.08381255765491706
LZTS1	0
PRDM6	0.02951361689894207
WNT8A	0
SPAG4	0.16552406000100717
NCKAP1	0.3164937900294198
MRPS35	0.3770550692326641
GUCY1B1	0.06507893422425881
SFSWAP	0.22498418728832154
TNK2	0.23984467765991055
MON2	0.3058946350691706
CDH3	0
ARSF	0.041226305010974906
GPBP1	0.3267986969699262
DGAT2	0.40847176160056337
ZNF112	0.015992310788165164
CS	0.2833895722530002
LTK	0.023013246106790595
MRPS24	0.232728761427554
ELMO2	0.09031292844706854
WAPL	0.3492410400322128
VMP1	0.3922291942510291
APPBP2	0.2605495046136383
POLD1	0.07679162233629164
SEZ6	0.008360119579437508
EIF4B	0.46918773360298105
SLC6A16	0.15568970630304033
BICRA	0.13574423693336776
SPHK2	0.26144456202556143
RPL18	0.64715009222851
CA11	0.35898856819926706
ISOC2	0.5005692619030531
U2AF2	0.28304218619395494
EPN1	0.40813792726702064
MED29	0.34436206226855537
AHRR	0
GSC2	0
ZNF275	0.2929081773549374
MTMR1	0.18874153173034638
GPC1	0.26829407875287076
ADCK1	0.16004009531238578
HAGH	0.48098896735416036
RNF4	0.26952088008317804
CASP8	0.23022245191360138
LIMCH1	0.2028437331116085
INTS13	0.19654354848149422
TM7SF3	0.3420836259786318
DLX3	0
SPA17	0.11476023699077953
TSPAN32	0.046543985545038614
CCN5	0.015992310788165164
DMRT3	0
ST3GAL6	0.38425916365993734
ATP2C2	0
NGFR	0
CDON	0.07305851149203173
TAF2	0.23753625850684773
HIPK2	0.42511417371154814
TNPO3	0.2844235512034808
BORCS8-MEF2B	0
RFXANK	0.25055489925767743
TMEM161A	0.2699260302966059
LPAR2	0.03556531732531673
CTSA	0.3638312027601069
SUGP2	0.2794904918885324
SLC12A2	0.18562706733652173
SNX24	0.23576418075660535
EYA2	0.11476023699077953
CNN2	0.29833557005497413
ABCA7	0.12794222018221993
SNCAIP	0.015992310788165164
DDX20	0.16684310538783342
BTBD1	0.20872156853505155
FAR2	0
BCAS1	0
POU1F1	0
CHI3L2	0
SBNO2	0.21346406756375347
PMS1	0.2045636875373934
HMG20B	0.2600985274492115
CALCRL	0.10988593498422011
TAF11	0.3566137398193116
ANKS1A	0.1812945884579705
AP3D1	0.33487012227254165
ZNF76	0.18562706733652173
SLC9A3R2	0.48318420265937834
NTHL1	0.5978521769968586
UHRF1BP1	0.14290861441848182
GNAI3	0.34418888380112667
IPO5	0.325091297751748
OAT	0.44902912254753163
WDR3	0.29656349230473183
PKN2	0.3066956896344117
WDR18	0.3231298898471219
TRAM2	0.30344661947991286
NTN1	0.19654354848149422
GLP2R	0
MCM10	0
DGKA	0.05630012714218376
ERBB3	0.39528302409769933
ROPN1	0
ANKRD44	0.19075805422381692
KARS1	0.3422610069597284
ADAT1	0.2276424169359599
PDIA5	0.3352548372105781
TBC1D22B	0.12794222018221993
NDUFB4	0.5653715213611618
SPEN	0.29414361841588554
MYLK	0.45757028422479973
ZC3H15	0.45818682812486655
MAP2K4	0.256404724185829
PACC1	0.06507893422425881
SNAP91	0
SLK	0.2738778186437873
CYB5R4	0.22083940686051226
COL17A1	0
GSTO2	0.13192994619875995
SEC61A2	0.22224287464582848
PRKCQ	0
TLE2	0.1237645322825334
ASB1	0.22430684905566314
FAM107B	0.4558399622800608
ME1	0.23210886580681095
TBC1D1	0.27654181540180345
CDK13	0.29774884636060167
MTHFD2	0.05630012714218376
SLC9A7	0.16004009531238578
FOXJ2	0.1956054126377025
YBX1	0.5508183461540498
PDE4A	0.023013246106790595
PPP2R5A	0.3474221934910678
CTNNA2	0
ELAVL1	0.3888570951883661
TIE1	0.06507893422425881
DIP2B	0.24799743339511213
SMARCD1	0.2515573657719434
KDM4A	0.22632337154913362
NFYC	0.2691138498156244
ZMYND12	0.14290861441848182
SLC9A3	0
NGEF	0.25593186662418405
ASPM	0.10988593498422011
CD84	0.08381255765491706
ELOVL1	0.23753625850684773
SPI1	0.10202561655910139
POLR1H	0.31432788084313934
MPPED2	0.008360119579437508
CLDN18	0
ZBTB11	0.19747175677558826
ATXN3	0.2578081919711452
GOLGA5	0.3074894947376659
FGFR2	0.1237645322825334
LRRC40	0.2582710683237147
ISOC1	0.38642775038602356
EML1	0.06507893422425881
TRMT11	0.27654181540180345
THUMPD1	0.33153007102362936
MSANTD3	0.2172292320773852
KIF26A	0.015992310788165164
ATG2B	0.27231840218947223
ARFGEF1	0.2568750463060071
ACSM2B	0.5915129068913568
ZFAT	0.08712294543879863
MTFR1	0.325091297751748
STAG3	0.2935280729756805
FECH	0.30399655774063233
MYO9A	0.17673694695872125
DDX3Y	0.18562706733652173
PFKP	0.02951361689894207
IDI1	0.5053623767242603
SP100	0.31577774633663075
KLF6	0.49248273305988816
PLPP1	0.3399265943658886
NEO1	0.19075805422381692
TRAM1	0.4604725349079983
PHKA1	0.09924078376425932
TNFRSF1A	0.4298095151845401
CACNB1	0
EVI5	0.3457353171707979
STOML1	0.16004009531238578
PKM	0.1375909338844181
DHX29	0.3346771301919138
DNTTIP2	0.2699260302966059
METTL22	0.17904536611178407
TP53BP1	0.08381255765491706
TRO	0
RRP15	0.3434927304227078
RHOA	0.45525551903894157
DHX8	0.23576418075660535
PRKCZ	0.23576418075660535
