name	value
ZFX	0.3477226581230151
LAMP2	0.5408167463919902
ITGA2B	0
ASB4	0
GDE1	0.3762172701041192
REX1BD	0.4507153547135229
CRLF1	0
OSBPL7	0.10895805394340745
TMEM98	0.44584740142198803
YBX2	0
KRT33A	0
MAP3K14	0.2736612139555966
ABCC8	0
CACNG3	0
TMEM132A	0.10895805394340745
AP2B1	0.4324070230167638
TAC1	0.1961698610962311
ZNF263	0.2736612139555966
CX3CL1	0.2974801243966896
SPATA20	0.28626209916532286
CACNA1G	0
TNFRSF12A	0.529241981075801
DLX6	0
MAP3K9	0.28626209916532286
RALA	0.3944425871523004
BAIAP2L1	0.35402734425566096
KDM7A	0.22138545121914419
ETV1	0.3406377654678353
AGK	0.10895805394340745
ALDH3B1	0.30758901546616557
TTC22	0.25847252996651743
PHTF2	0.25847252996651743
CCL26	0
FARP2	0.30758901546616557
USH1C	0.42333929645183954
GGCT	0.3406377654678353
DBF4	0.10895805394340745
TBXA2R	0
IFRD1	0.3477226581230151
LGALS14	0
COX10	0.10895805394340745
GTF2IRD1	0.24159994697992418
PAF1	0.3172505086172886
VPS41	0.3477226581230151
ARHGAP44	0.25847252996651743
ELAC2	0.28626209916532286
SCIN	0.16052560743713037
ARSD	0.44584740142198803
PNPLA4	0.2736612139555966
MYH13	0
ADIPOR2	0.3406377654678353
CDKL3	0.16052560743713037
UPP2	0
PRSS21	0
MARK4	0.28626209916532286
PROM1	0.3477226581230151
CCDC124	0.39848128512376574
CEACAM21	0
PAFAH1B1	0.3406377654678353
NOS2	0
DNAH9	0
KIAA0100	0.30758901546616557
SLC13A2	0.35402734425566096
GAS7	0
TRAPPC6A	0.4352109197033094
MATK	0
CEACAM7	0
CD79B	0.10895805394340745
SCN4A	0
ST7L	0.24159994697992418
TKTL1	0
PAX6	0
RPUSD1	0.1961698610962311
RHBDF1	0.3406377654678353
LUC7L	0.28626209916532286
CACNA2D2	0
BAIAP3	0
TSR3	0.40236662832629605
PIGQ	0.16052560743713037
CRAMP1	0.16052560743713037
TEAD3	0.22138545121914419
SELE	0
DNAJC11	0.10895805394340745
FMO3	0.24159994697992418
MYLIP	0.39848128512376574
NOX1	0
E2F2	0
PSMB1	0.547589782082643
SYN1	0.10895805394340745
JARID2	0.2974801243966896
CDKL5	0.1961698610962311
CAMK1G	0
CDK11A	0.22138545121914419
NADK	0.3599660506771352
TFAP2B	0
TFAP2D	0
DLEC1	0
CYTH3	0.10895805394340745
ADAM22	0
SYPL1	0.5222727653919568
CYB561	0.3172505086172886
SPAG9	0.3810250286439592
CELSR3	0
AASS	0.3810250286439592
PLEKHG6	0.22138545121914419
SS18L2	0.3810250286439592
MPND	0.2736612139555966
MGST1	0.6627633288918487
CRY1	0.24159994697992418
PGLYRP1	0
NFIX	0.3406377654678353
ST3GAL1	0.25847252996651743
MMP25	0
IL32	0.5456787391131964
PKD1	0.16052560743713037
MAPK8IP2	0
MED24	0.2736612139555966
RHOBTB2	0
HEATR5B	0.25847252996651743
SEC62	0.5917034318221605
RPS20	0.7592561776597405
CSDE1	0.5222727653919568
UBE3C	0.3334200041462513
REV3L	0.2736612139555966
TENM1	0
PAX7	0
MASP2	0.10895805394340745
IYD	0.2736612139555966
FAM76A	0.25847252996651743
TRAF3IP3	0.16052560743713037
POMT2	0.16052560743713037
VTA1	0.30758901546616557
MLXIPL	0.46218328440887874
BAZ1B	0.3334200041462513
RANBP9	0.28626209916532286
ETV7	0.22138545121914419
SPRTN	0.1961698610962311
EEF1AKNMT	0.3172505086172886
DYRK4	0.24159994697992418
ZNF207	0.44059825971369554
UQCRC1	0.501071633026883
STARD3NL	0.2974801243966896
CD9	0.4531873547905049
HHATL	0
NCAPD2	0.22138545121914419
IFFO1	0.10895805394340745
GIPR	0.22138545121914419
PHF7	0.16052560743713037
SEMA3G	0
NISCH	0.24159994697992418
STAB1	0.16052560743713037
FUZ	0.3172505086172886
SLC6A13	0.10895805394340745
IDS	0.1961698610962311
PRSS3	0.4099075216724263
ZNF200	0.22138545121914419
CD4	0.22138545121914419
LRRC23	0.1961698610962311
BTK	0
HFE	0.16052560743713037
SCMH1	0.28626209916532286
FYN	0.22138545121914419
HIVEP2	0.25847252996651743
FMO1	0
ELOA	0.3655789457085137
LYPLA2	0.3762172701041192
CLCN6	0.1961698610962311
MRC2	0
NME1-NME2	0
SLC6A7	0
TSPAN9	0.25847252996651743
BTBD7	0.35402734425566096
APBA3	0.16052560743713037
MKS1	0.1961698610962311
ABHD5	0.30758901546616557
ANOS1	0
AKAP8L	0.30758901546616557
MBTD1	0.28626209916532286
UTP18	0.2974801243966896
RNF216	0.1961698610962311
TTC19	0.3655789457085137
PTBP1	0.4507153547135229
DPF1	0
SYT7	0.16052560743713037
LARS2	0
PIK3C2A	0.3406377654678353
PLAUR	0.3477226581230151
ANLN	0
WIZ	0.2736612139555966
RABGAP1	0.28626209916532286
DCN	0
QPCTL	0
PPP5C	0.3944425871523004
CEP68	0.22138545121914419
MAP4K3	0.30758901546616557
ZBTB32	0
TYROBP	0.3334200041462513
TMEM159	0.2736612139555966
GABRA3	0
BRCA1	0.16052560743713037
ERCC1	0.3599660506771352
CD22	0
SEMA3B	0.3655789457085137
MBTPS2	0.25847252996651743
PRICKLE3	0
LTF	0.16052560743713037
EXTL3	0.22138545121914419
NR1H4	0.46218328440887874
ELOVL5	0.3256542808571726
ALOX5	0.25847252996651743
KDM5D	0.16052560743713037
CALCOCO1	0.30758901546616557
UBR7	0.25847252996651743
MAP4K5	0.35402734425566096
EHD3	0.10895805394340745
PSMC4	0.3902379293387974
MAN2B2	0.2736612139555966
SLC7A14	0
CLDN11	0
SLC25A39	0.41338929118741286
MVP	0.4599216271183092
NUB1	0.38561701672325926
PGM3	0.2736612139555966
RWDD2A	0.16052560743713037
CLK1	0.35402734425566096
POLR3B	0.10895805394340745
ANGEL1	0.16052560743713037
RNF14	0.2736612139555966
DNASE1L1	0.24159994697992418
DDX11	0.16052560743713037
HEBP1	0.4852199829298186
GPRC5A	0.1961698610962311
MAMLD1	0.1961698610962311
CD6	0
TACC3	0.10895805394340745
UFL1	0.3655789457085137
POLA2	0.22138545121914419
ZC3H3	0.10895805394340745
CAPN1	0.4352109197033094
ACP3	0
MDH1	0.4704519212056664
SLC30A9	0.3655789457085137
MTMR11	0.16052560743713037
COX15	0.2974801243966896
CCDC88C	0.24159994697992418
YAF2	0.3599660506771352
ZMYND11	0.3477226581230151
WAS	0
DPEP1	0
BID	0.30758901546616557
MATR3	0
NPC1L1	0.22138545121914419
XYLT2	0.24159994697992418
RGPD5	0
STMN4	0
NUDCD3	0.3256542808571726
ISL1	0
CHDH	0.3902379293387974
IL20RA	0.37117245956616907
CLCA1	0
CLCA4	0
GLT8D1	0.3406377654678353
ATP2C1	0.3655789457085137
IGF1	0.16052560743713037
SLC38A5	0
RALBP1	0.45548170542188104
RUFY3	0.2974801243966896
CNTN1	0
SLC11A1	0
WWTR1	0.501071633026883
AGPS	0.30758901546616557
CXorf56	0.24159994697992418
ATP1A2	0
TTC27	0.1961698610962311
ZNF582	0.10895805394340745
VSIG2	0.46836761642435554
PHLDB1	0.16052560743713037
MARCO	0
CYP24A1	0
PRDM11	0
SYT13	0.2974801243966896
SNAI2	0
CD74	0.6139822872503227
HGF	0
ZRANB1	0.2736612139555966
NCDN	0.16052560743713037
ADGRA2	0
ZFP64	0.1961698610962311
MNAT1	0.35402734425566096
SAMD4A	0.25847252996651743
RUNX3	0
MRE11	0.24159994697992418
PLEKHB1	0.3256542808571726
SERPINB1	0.45772574307599534
CYP3A43	0
SLC7A9	0
SPAST	0.22138545121914419
NRXN3	0.10895805394340745
OSBPL5	0.16052560743713037
AQR	0.2736612139555966
CPS1	0.2974801243966896
C8B	0.25847252996651743
FHL1	0.10895805394340745
RTF2	0.44059825971369554
GABRA1	0
NLRP2	0.16052560743713037
SLC45A4	0.2736612139555966
RNF10	0.35402734425566096
ZNF839	0.1961698610962311
ZDHHC6	0.3406377654678353
GRAMD1B	0.3172505086172886
RNH1	0.46634741501170396
NDUFS1	0.3655789457085137
RB1CC1	0.3334200041462513
ERP44	0.41338929118741286
ALAS1	0.28626209916532286
BIRC3	0.5135152317728894
AKAP11	0.24159994697992418
GLRX2	0.2736612139555966
SNAPC1	0.25847252996651743
DERA	0.3406377654678353
STRAP	0.4099075216724263
ABCC2	0.24159994697992418
DEF6	0.10895805394340745
PLEKHO1	0.10895805394340745
GCLM	0.4201851445643785
UBR2	0.3406377654678353
EHD2	0.22138545121914419
DEPDC1	0
CCDC28A	0.3406377654678353
RRAGD	0.2736612139555966
HSF2	0.16052560743713037
PHF20	0.3477226581230151
HSD17B6	0.3477226581230151
NR1H3	0.2974801243966896
TYMP	0.38561701672325926
NCAPH2	0.2736612139555966
TOMM34	0.1961698610962311
SEC63	0.4507153547135229
KPNA6	0.35402734425566096
VIM	0.44332374243000583
FAS	0.22138545121914419
RNASET2	0.4063031069921133
CD44	0.3256542808571726
KCNG1	0.24159994697992418
AGPAT4	0.28626209916532286
SLAMF7	0.10895805394340745
BTN3A1	0.16052560743713037
MIPEP	0.24159994697992418
PRKCH	0.22138545121914419
INSRR	0
IFNGR1	0.3762172701041192
B4GALT7	0.2974801243966896
SH2D2A	0.10895805394340745
VRK2	0.22138545121914419
TNFRSF1B	0.10895805394340745
VEZT	0.3599660506771352
POU2F2	0.10895805394340745
BRD9	0.3406377654678353
SNX1	0.3334200041462513
TBPL1	0.3256542808571726
ARNTL2	0.22138545121914419
BCLAF1	0.39848128512376574
SLC39A9	0.3256542808571726
ANK1	0
IBSP	0
TFB1M	0.22138545121914419
RABEP1	0.24159994697992418
HMGB3	0.25847252996651743
NUP160	0.25847252996651743
BAK1	0.25847252996651743
MUSK	0
IKZF2	0.10895805394340745
GRN	0.5040118700834563
FAM13B	0.25847252996651743
ARHGAP31	0.10895805394340745
CENPQ	0.24159994697992418
SARS1	0.47616937281424654
RANBP3	0.2974801243966896
ARID4A	0.3406377654678353
EIPR1	0.16052560743713037
PNPLA6	0.30758901546616557
IFT88	0.30758901546616557
ALG1	0.24159994697992418
ZCCHC8	0.3172505086172886
ABCF2	0.22138545121914419
CHPF2	0.16052560743713037
LRRC7	0.24159994697992418
FUT8	0.16052560743713037
UBA6	0.24159994697992418
GAB2	0.16052560743713037
ATP6V0A1	0.3599660506771352
PIAS1	0.3762172701041192
SLC4A7	0.3334200041462513
APBA2	0
MAP2K3	0.3810250286439592
EFCAB1	0
TMSB10	0.7319413628215131
ASTE1	0.1961698610962311
RNF19A	0.47429882461699086
PEX3	0.1961698610962311
GABARAPL2	0.5025146110833925
MYOC	0
SH3YL1	0.5834622348041879
FAM136A	0.25847252996651743
VCL	0.3655789457085137
DEPDC1B	0.3172505086172886
DAPK2	0
NSMAF	0.10895805394340745
ADSS2	0.3762172701041192
STAP1	0
TIMP2	0.4063031069921133
RFC1	0.4099075216724263
TBC1D23	0.24159994697992418
CUL3	0.3599660506771352
MYOM2	0.30758901546616557
OTC	0.16052560743713037
CYP46A1	0
ZZZ3	0.2974801243966896
SLC18A1	0
USP2	0.16052560743713037
CASR	0.39848128512376574
TUBG2	0.1961698610962311
RPL26L1	0.35402734425566096
FLT4	0
NSUN2	0.28626209916532286
FBXO42	0.28626209916532286
MFAP3	0.16052560743713037
MRI1	0.24159994697992418
METTL1	0.24159994697992418
HOXC8	0
AGA	0.28626209916532286
PI4K2B	0.1961698610962311
BOD1L1	0.3944425871523004
MAT2B	0.3902379293387974
TLL1	0.10895805394340745
EDC4	0
TRIO	0.16052560743713037
VCAN	0.37117245956616907
CLEC16A	0.16052560743713037
MSR1	0
CDH1	0.49960801702444246
MTREX	0.3406377654678353
DNAH5	0.25847252996651743
ZFYVE16	0.2736612139555966
RIPOR1	0.24159994697992418
C6	0.49653653040502654
RAI14	0.1961698610962311
SOX30	0
PNKP	0.28626209916532286
BEST2	0
PHLPP2	0
SPDL1	0.16052560743713037
STAU2	0.3256542808571726
SLC66A1	0.16052560743713037
CTNS	0.16052560743713037
RTN4R	0
PHF23	0.2736612139555966
CDH10	0
INPP4A	0.16052560743713037
RAB27B	0.24159994697992418
PSMA4	0.49018744776192047
MYO16	0
LSG1	0.3256542808571726
PARP3	0.22138545121914419
TNC	0
THAP3	0.22138545121914419
RIPOR3	0
TDP1	0.10895805394340745
AIFM2	0.1961698610962311
SPATA7	0.24159994697992418
MED17	0.22138545121914419
RETSAT	0.3256542808571726
CAPG	0.39848128512376574
AP2S1	0.49500609596622225
USH2A	0
ZPBP	0.10895805394340745
TG	0
ADAM28	0.3599660506771352
BARX2	0.1961698610962311
DCUN1D1	0.25847252996651743
JADE2	0.25847252996651743
ZIC2	0
LCP2	0.10895805394340745
TRIT1	0.1961698610962311
ADRB1	0.16052560743713037
GUCA2B	0.10895805394340745
CUL7	0.16052560743713037
CTNNA1	0.47616937281424654
PHKA2	0.28626209916532286
CNTLN	0.1961698610962311
EPHA3	0
HSPA5	0.46836761642435554
DSG2	0.4981231641584405
GEMIN8	0.28626209916532286
OFD1	0.3599660506771352
GPM6B	0.10895805394340745
MAGEC2	0
PREX2	0.10895805394340745
WDR37	0.1961698610962311
YTHDC2	0.2736612139555966
CTPS2	0.22138545121914419
ATP6V1H	0.3599660506771352
POLR2B	0.35402734425566096
FAM214A	0.3256542808571726
ARAP2	0.28626209916532286
TPR	0.41338929118741286
CP	0.45772574307599534
KATNIP	0
DTNBP1	0.3172505086172886
XK	0
ANO2	0
C12orf4	0.16052560743713037
SCML1	0.2974801243966896
WWC3	0.16052560743713037
ARHGAP6	0
FAM184B	0.10895805394340745
MAP4	0.40236662832629605
GOPC	0.3406377654678353
ROS1	0
USP28	0.16052560743713037
HDAC9	0
TSPAN17	0.2974801243966896
NOP16	0.3477226581230151
CC2D2A	0.1961698610962311
RRM2B	0.25847252996651743
ZNF800	0.25847252996651743
TNFRSF17	0.10895805394340745
SNX29	0.16052560743713037
LMO3	0
MRPS10	0.2974801243966896
GUCA1A	0.10895805394340745
RSF1	0.4099075216724263
VPS13D	0.28626209916532286
CELF2	0.16052560743713037
FAM120A	0.4379400368270479
R3HDM1	0.2974801243966896
COL9A2	0.16052560743713037
KITLG	0.10895805394340745
ERCC8	0.24159994697992418
ADAMTS6	0.10895805394340745
H6PD	0.42333929645183954
VAMP3	0.3810250286439592
PER3	0.22138545121914419
UTS2	0
TNFRSF9	0
EPN3	0.25847252996651743
LTBP1	0.1961698610962311
RCN1	0.3655789457085137
ELN	0.10895805394340745
RFC2	0.24159994697992418
ARID1B	0.3902379293387974
CLPTM1L	0.4099075216724263
NEDD4L	0.4599216271183092
FOXP3	0
PPP1R3F	0
HEXB	0.46634741501170396
PTCD2	0.1961698610962311
NEXMIF	0
JKAMP	0.38561701672325926
DKK3	0
ARHGEF5	0.28626209916532286
NFE2L3	0.24159994697992418
MCUR1	0.3477226581230151
LIMA1	0.41338929118741286
LETMD1	0.3762172701041192
SLC4A8	0
LAMC3	0
PTGER3	0
TNIP3	0
MAPK9	0.2736612139555966
COL23A1	0
BCAR1	0.3334200041462513
FAM160A2	0.28626209916532286
HERPUD1	0.46836761642435554
HOMER3	0.10895805394340745
RAD51	0
POLQ	0
PIK3CB	0.24159994697992418
CYBA	0.6009856688487323
THOC3	0.10895805394340745
HEBP2	0.5447346291318403
MPHOSPH9	0.22138545121914419
PLEKHA5	0.4063031069921133
PRSS8	0.4201851445643785
SIKE1	0.3172505086172886
RRP12	0.16052560743713037
FNIP2	0.3944425871523004
MSMO1	0.41338929118741286
TTC17	0.3334200041462513
ALX4	0
FSTL4	0
FOXN3	0.40236662832629605
METTL24	0
AKR7A2	0.48341824929265115
MRTO4	0.38561701672325926
NNAT	0
USE1	0.35402734425566096
MCF2L2	0
NRIP2	0
LAMA3	0.22138545121914419
AP5M1	0.2974801243966896
ANAPC4	0.25847252996651743
KCNQ1	0.2736612139555966
TRAPPC3	0.40236662832629605
THRAP3	0.4531873547905049
PHPT1	0.5258166884631497
ENTPD2	0.28626209916532286
LY75	0.1961698610962311
ARID4B	0.3944425871523004
OPN3	0.24159994697992418
SDCCAG8	0.41675648795567233
PTPRN	0
HHAT	0.16052560743713037
KIF1B	0.25847252996651743
FOXC1	0
TBC1D22A	0.2736612139555966
SYNE2	0.45772574307599534
PLEKHH1	0.10895805394340745
ATP9A	0.3334200041462513
SPO11	0
CBLN4	0
CHRDL2	0.28626209916532286
FAM168A	0.2974801243966896
RELT	0
GALC	0.22138545121914419
NOP58	0.3655789457085137
SZRD1	0.4352109197033094
KCNH2	0
CUL1	0.2974801243966896
FAM114A2	0.24159994697992418
CYFIP2	0.16052560743713037
TAB2	0.22138545121914419
GINM1	0.3655789457085137
EIF2AK2	0.3477226581230151
USP36	0.28626209916532286
KMT2C	0.4063031069921133
MCOLN3	0.24159994697992418
CCDC85A	0
PUM2	0.3334200041462513
MRPL43	0.47429882461699086
ITIH4	0.16052560743713037
ITIH1	0.3256542808571726
HPF1	0.3406377654678353
ZFR	0.3810250286439592
ZNF280C	0
NPFFR2	0
PHF21B	0
TRAF1	0.10895805394340745
RC3H2	0.25847252996651743
IL17RB	0.28626209916532286
TRAF3IP2	0.24159994697992418
GYG2	0
DCBLD2	0.28626209916532286
SERPINB3	0
SOAT1	0.3256542808571726
PKP2	0.2974801243966896
MSH4	0
F7	0.10895805394340745
GDI2	0.4704519212056664
PRDM1	0
ATG5	0.3256542808571726
TMCC3	0
PITHD1	0.35402734425566096
MTA3	0.25847252996651743
USP13	0
ATP11B	0.3256542808571726
LAMC2	0.24159994697992418
CDK14	0.1961698610962311
SEC61A1	0.3944425871523004
PPP1R12A	0.35402734425566096
RASGRF1	0
CAMK2B	0.16052560743713037
CROCC	0.1961698610962311
POLR3E	0.25847252996651743
ATP2B4	0.16052560743713037
ZC3H11A	0
RIOK2	0.25847252996651743
YIPF1	0.35402734425566096
NDC1	0.10895805394340745
DGKG	0.10895805394340745
FLYWCH1	0.25847252996651743
UNKL	0.16052560743713037
TBXAS1	0.24159994697992418
PARP12	0.1961698610962311
ALDH18A1	0.25847252996651743
TARBP1	0.1961698610962311
GATB	0.10895805394340745
MXD1	0.1961698610962311
CDK17	0.24159994697992418
DNAJC25	0.22138545121914419
SLC2A3	0.16052560743713037
PSD	0.10895805394340745
CTDP1	0.16052560743713037
YBX3	0.4799050213276749
STYK1	0
WNK1	0.39848128512376574
CCAR1	0.3944425871523004
OGFR	0.37117245956616907
GNA15	0
CREB3L3	0.10895805394340745
PIGV	0.1961698610962311
PTPRU	0.22138545121914419
SNRNP40	0.3334200041462513
RIMBP2	0
COL11A1	0
QSER1	0.2736612139555966
MPC1	0.5367428775412496
ACAA1	0.46836761642435554
BCAT1	0.10895805394340745
HDAC7	0.3477226581230151
LZTS1	0
PRDM6	0
WNT8A	0
SPAG4	0
NCKAP1	0.3902379293387974
MRPS35	0.39848128512376574
GUCY1B1	0.1961698610962311
SFSWAP	0.3172505086172886
TNK2	0.1961698610962311
MON2	0.2974801243966896
CDH3	0
ARSF	0
GPBP1	0.42333929645183954
DGAT2	0
ZNF112	0
CS	0.2974801243966896
LTK	0.10895805394340745
MRPS24	0.22138545121914419
ELMO2	0.22138545121914419
WAPL	0.3256542808571726
VMP1	0.49960801702444246
APPBP2	0.3172505086172886
POLD1	0
SEZ6	0.10895805394340745
EIF4B	0.547589782082643
SLC6A16	0.10895805394340745
BICRA	0
SPHK2	0.25847252996651743
RPL18	0.7547913653558942
CA11	0.28626209916532286
ISOC2	0.39848128512376574
U2AF2	0.2736612139555966
EPN1	0.4063031069921133
MED29	0.3172505086172886
AHRR	0
GSC2	0
ZNF275	0.24159994697992418
MTMR1	0
GPC1	0.3172505086172886
ADCK1	0.16052560743713037
HAGH	0.4352109197033094
RNF4	0.22138545121914419
CASP8	0.22138545121914419
LIMCH1	0.3599660506771352
INTS13	0.22138545121914419
TM7SF3	0.5067976878322024
DLX3	0
SPA17	0.30758901546616557
TSPAN32	0
CCN5	0
DMRT3	0
ST3GAL6	0.16052560743713037
ATP2C2	0.1961698610962311
NGFR	0
CDON	0
TAF2	0.24159994697992418
HIPK2	0.4263991321262847
TNPO3	0.30758901546616557
BORCS8-MEF2B	0
RFXANK	0.3334200041462513
TMEM161A	0.30758901546616557
LPAR2	0.24159994697992418
CTSA	0.44059825971369554
SUGP2	0.2736612139555966
SLC12A2	0.5054142582149058
SNX24	0.30758901546616557
EYA2	0.16052560743713037
CNN2	0.2974801243966896
ABCA7	0.16052560743713037
SNCAIP	0
DDX20	0.1961698610962311
BTBD1	0.1961698610962311
FAR2	0
BCAS1	0.22138545121914419
POU1F1	0
CHI3L2	0
SBNO2	0.24159994697992418
PMS1	0.24159994697992418
HMG20B	0.3477226581230151
CALCRL	0.10895805394340745
TAF11	0.35402734425566096
ANKS1A	0.2736612139555966
AP3D1	0.3944425871523004
ZNF76	0.22138545121914419
SLC9A3R2	0.4599216271183092
NTHL1	0.3655789457085137
UHRF1BP1	0.1961698610962311
GNAI3	0.3599660506771352
IPO5	0.37117245956616907
OAT	0.3172505086172886
WDR3	0.1961698610962311
PKN2	0.3477226581230151
WDR18	0.2736612139555966
TRAM2	0.16052560743713037
NTN1	0
GLP2R	0
MCM10	0
DGKA	0.16052560743713037
ERBB3	0.5269514422644093
ROPN1	0
ANKRD44	0.3172505086172886
KARS1	0.41338929118741286
ADAT1	0.2736612139555966
PDIA5	0.3477226581230151
TBC1D22B	0.22138545121914419
NDUFB4	0.5910705551783348
SPEN	0.3256542808571726
MYLK	0.3599660506771352
ZC3H15	0.4263991321262847
MAP2K4	0.16052560743713037
PACC1	0
SNAP91	0
SLK	0.3655789457085137
CYB5R4	0.24159994697992418
COL17A1	0
GSTO2	0.3334200041462513
SEC61A2	0.10895805394340745
PRKCQ	0
TLE2	0.24159994697992418
ASB1	0.25847252996651743
FAM107B	0.5135152317728894
ME1	0.1961698610962311
TBC1D1	0.3172505086172886
CDK13	0.3599660506771352
MTHFD2	0.16052560743713037
SLC9A7	0
FOXJ2	0.28626209916532286
YBX1	0.6205900619717126
PDE4A	0.24159994697992418
PPP2R5A	0.38561701672325926
CTNNA2	0
ELAVL1	0.3477226581230151
TIE1	0
DIP2B	0.2974801243966896
SMARCD1	0.25847252996651743
KDM4A	0.24159994697992418
NFYC	0.28626209916532286
ZMYND12	0.1961698610962311
SLC9A3	0
NGEF	0.1961698610962311
ASPM	0.10895805394340745
CD84	0.10895805394340745
ELOVL1	0.3810250286439592
SPI1	0.1961698610962311
POLR1H	0.3256542808571726
MPPED2	0
CLDN18	0
ZBTB11	0.25847252996651743
ATXN3	0.25847252996651743
GOLGA5	0.1961698610962311
FGFR2	0.5388265294020215
LRRC40	0.22138545121914419
ISOC1	0.38561701672325926
EML1	0
TRMT11	0.30758901546616557
THUMPD1	0.3655789457085137
MSANTD3	0.25847252996651743
KIF26A	0
ATG2B	0.28626209916532286
ARFGEF1	0.3334200041462513
ACSM2B	0.35402734425566096
ZFAT	0.10895805394340745
MTFR1	0.2736612139555966
STAG3	0
FECH	0.2974801243966896
MYO9A	0.1961698610962311
DDX3Y	0.22138545121914419
PFKP	0.1961698610962311
IDI1	0.42333929645183954
SP100	0.40236662832629605
KLF6	0.6423639680801575
PLPP1	0.3334200041462513
NEO1	0.3256542808571726
TRAM1	0.5040118700834563
PHKA1	0
TNFRSF1A	0.42333929645183954
CACNB1	0
EVI5	0.3334200041462513
STOML1	0.1961698610962311
PKM	0.47239344795287197
DHX29	0.37117245956616907
DNTTIP2	0.28626209916532286
METTL22	0.10895805394340745
TP53BP1	0.1961698610962311
TRO	0
RRP15	0.3477226581230151
RHOA	0.5325000848758886
DHX8	0.10895805394340745
PRKCZ	0.22138545121914419
ZFY	0.22138545121914419
IARS2	0.35402734425566096
SYT1	0
NAV3	0
IDH3G	0.4063031069921133
ROGDI	0.30758901546616557
PDZD4	0
ATP2B3	0
ROCK1	0.37117245956616907
CBFB	0.2974801243966896
PDK3	0.16052560743713037
HYAL2	0.37117245956616907
HDAC4	0.22138545121914419
RASSF1	0.2736612139555966
FGFR3	0.4379400368270479
IFI35	0.22138545121914419
HEATR6	0.16052560743713037
COASY	0.3902379293387974
PLEKHH3	0.25847252996651743
MEF2A	0.28626209916532286
OTUD5	0.24159994697992418
TFE3	0.2974801243966896
TBC1D25	0.22138545121914419
ACSL4	0.28626209916532286
INPP5A	0.1961698610962311
GPKOW	0.3334200041462513
GRIPAP1	0.2736612139555966
FTSJ1	0.1961698610962311
PRR11	0
REEP1	0.10895805394340745
ATP11A	0.3599660506771352
POLR1A	0.22138545121914419
LAPTM4A	0.6089639276807634
TTC7A	0.25847252996651743
IP6K2	0.4063031069921133
STON1-GTF2A1L	0
SRBD1	0.1961698610962311
KIF2A	0.25847252996651743
RASGRP2	0.1961698610962311
PSME4	0.25847252996651743
IFT80	0.2736612139555966
SIRT2	0.25847252996651743
ERLEC1	0.4263991321262847
PPP2R5B	0.16052560743713037
PYGM	0
PAGE1	0
